,STATION,DATE,ENTRIES,EXITS
4568,96 ST,03/17/2021,19046,19887
4569,96 ST,03/18/2021,18047,19031
4570,96 ST,03/19/2021,19319,20582
4571,96 ST,03/06/2021,9768,11844
4572,96 ST,03/07/2021,7689,9895
4573,96 ST,03/08/2021,17749,19158
4574,96 ST,03/09/2021,18869,20509
4575,96 ST,03/10/2021,18926,20793
4576,96 ST,03/11/2021,18997,20732
4577,96 ST,03/12/2021,18842,20521
4578,96 ST,02/27/2021,9255,10983
4579,96 ST,02/28/2021,7125,9610
4580,96 ST,03/01/2021,18407,19020
4581,96 ST,03/02/2021,19166,19656
4582,96 ST,03/03/2021,18758,20085
4583,96 ST,03/04/2021,18500,19589
4584,96 ST,03/05/2021,18115,19677
4585,81 ST-MUSEUM,03/27/2021,2694,3288
4586,81 ST-MUSEUM,03/28/2021,1666,2189
4587,81 ST-MUSEUM,03/29/2021,2870,3490
4588,81 ST-MUSEUM,03/30/2021,3262,4044
4589,81 ST-MUSEUM,03/31/2021,3429,4030
4590,81 ST-MUSEUM,04/01/2021,3400,4247
4591,81 ST-MUSEUM,04/02/2021,3244,3924
4592,81 ST-MUSEUM,03/20/2021,2226,2807
4593,81 ST-MUSEUM,03/21/2021,1876,2389
4594,81 ST-MUSEUM,03/22/2021,2582,2914
4595,81 ST-MUSEUM,03/23/2021,2573,2958
4596,81 ST-MUSEUM,03/24/2021,2975,3372
4597,81 ST-MUSEUM,03/25/2021,2929,3358
4598,81 ST-MUSEUM,03/26/2021,3075,3672
4599,81 ST-MUSEUM,03/13/2021,2069,2630
4600,81 ST-MUSEUM,03/14/2021,1977,2305
4601,81 ST-MUSEUM,03/15/2021,2456,2804
4602,81 ST-MUSEUM,03/16/2021,2463,2801
4603,81 ST-MUSEUM,03/17/2021,2950,3397
4604,81 ST-MUSEUM,03/18/2021,3001,3411
4605,81 ST-MUSEUM,03/19/2021,2882,3635
4606,81 ST-MUSEUM,03/06/2021,1805,2410
4607,81 ST-MUSEUM,03/07/2021,1554,2052
4608,81 ST-MUSEUM,03/08/2021,2241,2586
4609,81 ST-MUSEUM,03/09/2021,2432,2803
4610,81 ST-MUSEUM,03/10/2021,2868,3338
4611,81 ST-MUSEUM,03/11/2021,2961,3441
4612,81 ST-MUSEUM,03/12/2021,2946,3733
4613,81 ST-MUSEUM,02/27/2021,1577,2207
4614,81 ST-MUSEUM,02/28/2021,1414,1914
4615,81 ST-MUSEUM,03/01/2021,2236,2543
4616,81 ST-MUSEUM,03/02/2021,2244,2740
4617,81 ST-MUSEUM,03/03/2021,2678,3180
4618,81 ST-MUSEUM,03/04/2021,2719,3149
4619,81 ST-MUSEUM,03/05/2021,2688,3179
4620,72 ST,03/27/2021,9630,15256
4621,72 ST,03/28/2021,5598,8711
4622,72 ST,03/29/2021,11026,14329
4623,72 ST,03/30/2021,12143,15451
4624,72 ST,03/31/2021,11612,15147
4625,72 ST,04/01/2021,11821,15155
4626,72 ST,04/02/2021,11014,14742
4627,72 ST,03/20/2021,8345,11677
4628,72 ST,03/21/2021,6948,10374
4629,72 ST,03/22/2021,11176,14545
4630,72 ST,03/23/2021,11929,15446
4631,72 ST,03/24/2021,11696,15184
4632,72 ST,03/25/2021,12468,15759
4633,72 ST,03/26/2021,12170,15907
4634,72 ST,03/13/2021,7944,11370
4635,72 ST,03/14/2021,6394,9260
4636,72 ST,03/15/2021,10860,14105
4637,72 ST,03/16/2021,11723,14992
4638,72 ST,03/17/2021,12179,15403
4639,72 ST,03/18/2021,11367,14765
4640,72 ST,03/19/2021,12380,15896
4641,72 ST,03/06/2021,7285,10689
4642,72 ST,03/07/2021,5880,8865
4643,72 ST,03/08/2021,10968,14290
4644,72 ST,03/09/2021,11615,15133
4645,72 ST,03/10/2021,11848,15184
4646,72 ST,03/11/2021,12152,15771
4647,72 ST,03/12/2021,12078,15978
4648,72 ST,02/27/2021,6479,9591
4649,72 ST,02/28/2021,5184,7726
4650,72 ST,03/01/2021,10560,14007
4651,72 ST,03/02/2021,11057,14235
4652,72 ST,03/03/2021,11810,15120
4653,72 ST,03/04/2021,11531,14925
4654,72 ST,03/05/2021,11193,15045
4655,59 ST COLUMBUS,03/27/2021,11063,15370
4656,59 ST COLUMBUS,03/28/2021,5876,7921
4657,59 ST COLUMBUS,03/29/2021,14202,15560
4658,59 ST COLUMBUS,03/30/2021,14555,17287
4659,59 ST COLUMBUS,03/31/2021,14507,15946
4660,59 ST COLUMBUS,04/01/2021,14389,15889
4661,59 ST COLUMBUS,04/02/2021,13726,15937
4662,59 ST COLUMBUS,03/20/2021,10093,13299
4663,59 ST COLUMBUS,03/21/2021,8402,11324
4664,59 ST COLUMBUS,03/22/2021,15342,15734
4665,59 ST COLUMBUS,03/23/2021,14556,16049
4666,59 ST COLUMBUS,03/24/2021,14264,15732
4667,59 ST COLUMBUS,03/25/2021,14452,16731
4668,59 ST COLUMBUS,03/26/2021,14886,16833
4669,59 ST COLUMBUS,03/13/2021,10734,13561
4670,59 ST COLUMBUS,03/14/2021,7002,9424
4671,59 ST COLUMBUS,03/15/2021,13859,15143
4672,59 ST COLUMBUS,03/16/2021,13929,15820
4673,59 ST COLUMBUS,03/17/2021,14078,16078
4674,59 ST COLUMBUS,03/18/2021,13431,15136
4675,59 ST COLUMBUS,03/19/2021,14686,16354
4676,59 ST COLUMBUS,03/06/2021,9905,12154
4677,59 ST COLUMBUS,03/07/2021,7699,9347
4678,59 ST COLUMBUS,03/08/2021,14547,15046
4679,59 ST COLUMBUS,03/09/2021,16049,16925
4680,59 ST COLUMBUS,03/10/2021,16005,17011
4681,59 ST COLUMBUS,03/11/2021,16167,17650
4682,59 ST COLUMBUS,03/12/2021,16450,18108
4683,59 ST COLUMBUS,02/27/2021,9011,10360
4684,59 ST COLUMBUS,02/28/2021,6686,8124
4685,59 ST COLUMBUS,03/01/2021,14474,15153
4686,59 ST COLUMBUS,03/02/2021,15237,15722
4687,59 ST COLUMBUS,03/03/2021,16244,17169
4688,59 ST COLUMBUS,03/04/2021,15371,16274
4689,59 ST COLUMBUS,03/05/2021,15142,16458
4690,42 ST-PORT AUTH,03/27/2021,15247,20372
4691,42 ST-PORT AUTH,03/28/2021,9937,12957
4692,42 ST-PORT AUTH,03/29/2021,23199,22850
4693,42 ST-PORT AUTH,03/30/2021,23994,23460
4694,42 ST-PORT AUTH,03/31/2021,23459,22031
4695,42 ST-PORT AUTH,04/01/2021,23959,22561
4696,42 ST-PORT AUTH,04/02/2021,22142,22239
4697,42 ST-PORT AUTH,03/20/2021,14592,18939
4698,42 ST-PORT AUTH,03/21/2021,11239,14465
4699,42 ST-PORT AUTH,03/22/2021,22642,22537
4700,42 ST-PORT AUTH,03/23/2021,22831,21849
4701,42 ST-PORT AUTH,03/24/2021,22791,21437
4702,42 ST-PORT AUTH,03/25/2021,23207,22495
4703,42 ST-PORT AUTH,03/26/2021,23072,23071
4704,42 ST-PORT AUTH,03/13/2021,14559,19029
4705,42 ST-PORT AUTH,03/14/2021,10498,13600
4706,42 ST-PORT AUTH,03/15/2021,22650,21259
4707,42 ST-PORT AUTH,03/16/2021,22809,19872
4708,42 ST-PORT AUTH,03/17/2021,23063,20089
4709,42 ST-PORT AUTH,03/18/2021,22363,21477
4710,42 ST-PORT AUTH,03/19/2021,22996,21502
4711,42 ST-PORT AUTH,03/06/2021,13786,18119
4712,42 ST-PORT AUTH,03/07/2021,10564,13776
4713,42 ST-PORT AUTH,03/08/2021,22050,18843
4714,42 ST-PORT AUTH,03/09/2021,22200,18586
4715,42 ST-PORT AUTH,03/10/2021,22862,18858
4716,42 ST-PORT AUTH,03/11/2021,22551,19036
4717,42 ST-PORT AUTH,03/12/2021,22656,19688
4718,42 ST-PORT AUTH,02/27/2021,12836,16475
4719,42 ST-PORT AUTH,02/28/2021,9863,12393
4720,42 ST-PORT AUTH,03/01/2021,21581,17812
4721,42 ST-PORT AUTH,03/02/2021,22279,18072
4722,42 ST-PORT AUTH,03/03/2021,22541,18470
4723,42 ST-PORT AUTH,03/04/2021,22513,18931
4724,42 ST-PORT AUTH,03/05/2021,22615,19747
4725,34 ST-PENN STA,03/27/2021,19211,29404
4726,34 ST-PENN STA,03/28/2021,12876,18291
4727,34 ST-PENN STA,03/29/2021,30989,40159
4728,34 ST-PENN STA,03/30/2021,33011,42773
4729,34 ST-PENN STA,03/31/2021,31841,41153
4730,34 ST-PENN STA,04/01/2021,31934,42612
4731,34 ST-PENN STA,04/02/2021,29627,39727
4732,34 ST-PENN STA,03/20/2021,18877,29799
4733,34 ST-PENN STA,03/21/2021,15301,23152
4734,34 ST-PENN STA,03/22/2021,31707,39385
4735,34 ST-PENN STA,03/23/2021,31946,40672
4736,34 ST-PENN STA,03/24/2021,31472,40623
4737,34 ST-PENN STA,03/25/2021,32230,42346
4738,34 ST-PENN STA,03/26/2021,30949,41271
4739,34 ST-PENN STA,03/13/2021,19546,30854
4740,34 ST-PENN STA,03/14/2021,14415,21961
4741,34 ST-PENN STA,03/15/2021,30730,39052
4742,34 ST-PENN STA,03/16/2021,31202,39459
4743,34 ST-PENN STA,03/17/2021,30591,39334
4744,34 ST-PENN STA,03/18/2021,31124,41401
4745,34 ST-PENN STA,03/19/2021,31408,41341
4746,34 ST-PENN STA,03/06/2021,18078,28807
4747,34 ST-PENN STA,03/07/2021,15022,22058
4748,34 ST-PENN STA,03/08/2021,31578,38657
4749,34 ST-PENN STA,03/09/2021,32935,40643
4750,34 ST-PENN STA,03/10/2021,32788,40767
4751,34 ST-PENN STA,03/11/2021,32383,41084
4752,34 ST-PENN STA,03/12/2021,32423,42512
4753,34 ST-PENN STA,02/27/2021,16642,27183
4754,34 ST-PENN STA,02/28/2021,14436,20577
4755,34 ST-PENN STA,03/01/2021,31102,38447
4756,34 ST-PENN STA,03/02/2021,31746,40687
4757,34 ST-PENN STA,03/03/2021,32442,40428
4758,34 ST-PENN STA,03/04/2021,32271,42130
4759,34 ST-PENN STA,03/05/2021,31506,43082
4760,14 ST,03/27/2021,9165,14206
4761,14 ST,03/28/2021,5353,8335
4762,14 ST,03/29/2021,11074,14342
4763,14 ST,03/30/2021,12123,15825
4764,14 ST,03/31/2021,11719,15308
4765,14 ST,04/01/2021,11491,15648
4766,14 ST,04/02/2021,10815,15690
4767,14 ST,03/20/2021,8453,12786
4768,14 ST,03/21/2021,6586,9659
4769,14 ST,03/22/2021,11462,14649
4770,14 ST,03/23/2021,12297,15828
4771,14 ST,03/24/2021,12101,15561
4772,14 ST,03/25/2021,12371,16484
4773,14 ST,03/26/2021,12207,17059
4774,14 ST,03/13/2021,8877,12737
4775,14 ST,03/14/2021,6107,9071
4776,14 ST,03/15/2021,11067,14017
4777,14 ST,03/16/2021,11683,15025
4778,14 ST,03/17/2021,12125,15751
4779,14 ST,03/18/2021,11653,15067
4780,14 ST,03/19/2021,11853,16772
4781,14 ST,03/06/2021,8487,11875
4782,14 ST,03/07/2021,6510,8992
4783,14 ST,03/08/2021,11687,13953
4784,14 ST,03/09/2021,12824,15741
4785,14 ST,03/10/2021,13057,16141
4786,14 ST,03/11/2021,13164,16631
4787,14 ST,03/12/2021,13166,17089
4788,14 ST,02/27/2021,7680,10977
4789,14 ST,02/28/2021,5877,8268
4790,14 ST,03/01/2021,11478,13859
4791,14 ST,03/02/2021,12251,14813
4792,14 ST,03/03/2021,12672,15582
4793,14 ST,03/04/2021,12667,15751
4794,14 ST,03/05/2021,12486,16170
4795,W 4 ST-WASH SQ,03/27/2021,5434,7614
4796,W 4 ST-WASH SQ,03/28/2021,3869,7427
4797,W 4 ST-WASH SQ,03/29/2021,6449,9342
4798,W 4 ST-WASH SQ,03/30/2021,6690,9330
4799,W 4 ST-WASH SQ,03/31/2021,6707,9421
4800,W 4 ST-WASH SQ,04/01/2021,6448,9557
4801,W 4 ST-WASH SQ,04/02/2021,6130,10077
4802,W 4 ST-WASH SQ,03/20/2021,5887,11116
4803,W 4 ST-WASH SQ,03/21/2021,4755,8671
4804,W 4 ST-WASH SQ,03/22/2021,6967,10131
4805,W 4 ST-WASH SQ,03/23/2021,6586,9494
4806,W 4 ST-WASH SQ,03/24/2021,6392,9647
4807,W 4 ST-WASH SQ,03/25/2021,6883,9964
4808,W 4 ST-WASH SQ,03/26/2021,6867,11080
4809,W 4 ST-WASH SQ,03/13/2021,5365,9539
4810,W 4 ST-WASH SQ,03/14/2021,4658,8413
4811,W 4 ST-WASH SQ,03/15/2021,6655,9680
4812,W 4 ST-WASH SQ,03/16/2021,6770,10092
4813,W 4 ST-WASH SQ,03/17/2021,6550,9765
4814,W 4 ST-WASH SQ,03/18/2021,6459,9882
4815,W 4 ST-WASH SQ,03/19/2021,6812,10556
4816,W 4 ST-WASH SQ,03/06/2021,5036,9723
4817,W 4 ST-WASH SQ,03/07/2021,4040,7598
4818,W 4 ST-WASH SQ,03/08/2021,6376,9266
4819,W 4 ST-WASH SQ,03/09/2021,6673,10278
4820,W 4 ST-WASH SQ,03/10/2021,6452,9804
4821,W 4 ST-WASH SQ,03/11/2021,6820,10871
4822,W 4 ST-WASH SQ,03/12/2021,7054,12301
4823,W 4 ST-WASH SQ,02/27/2021,4514,8381
4824,W 4 ST-WASH SQ,02/28/2021,3646,6630
4825,W 4 ST-WASH SQ,03/01/2021,6106,8791
4826,W 4 ST-WASH SQ,03/02/2021,6341,9770
4827,W 4 ST-WASH SQ,03/03/2021,6403,9979
4828,W 4 ST-WASH SQ,03/04/2021,6333,9918
4829,W 4 ST-WASH SQ,03/05/2021,6255,10734
4830,SPRING ST,03/27/2021,2763,4077
4831,SPRING ST,03/28/2021,1673,2397
4832,SPRING ST,03/29/2021,4120,4212
4833,SPRING ST,03/30/2021,4616,4786
4834,SPRING ST,03/31/2021,4322,4405
4835,SPRING ST,04/01/2021,4491,4631
4836,SPRING ST,04/02/2021,4837,5073
4837,SPRING ST,03/20/2021,3659,5058
4838,SPRING ST,03/21/2021,2887,3839
4839,SPRING ST,03/22/2021,4053,3979
4840,SPRING ST,03/23/2021,4219,4331
4841,SPRING ST,03/24/2021,4298,4126
4842,SPRING ST,03/25/2021,4364,4764
4843,SPRING ST,03/26/2021,4416,4773
4844,SPRING ST,03/13/2021,3988,5812
4845,SPRING ST,03/14/2021,2655,3671
4846,SPRING ST,03/15/2021,3887,3727
4847,SPRING ST,03/16/2021,4284,4028
4848,SPRING ST,03/17/2021,4220,4205
4849,SPRING ST,03/18/2021,4243,4210
4850,SPRING ST,03/19/2021,4452,4637
4851,SPRING ST,03/06/2021,3766,5105
4852,SPRING ST,03/07/2021,3032,3687
4853,SPRING ST,03/08/2021,4138,3725
4854,SPRING ST,03/09/2021,4468,4252
4855,SPRING ST,03/10/2021,4683,4467
4856,SPRING ST,03/11/2021,4845,4822
4857,SPRING ST,03/12/2021,4938,5578
4858,SPRING ST,02/27/2021,3145,4137
4859,SPRING ST,02/28/2021,2450,2889
4860,SPRING ST,03/01/2021,3995,3702
4861,SPRING ST,03/02/2021,4336,4086
4862,SPRING ST,03/03/2021,4634,4418
4863,SPRING ST,03/04/2021,4691,4339
4864,SPRING ST,03/05/2021,4727,4852
4865,WORLD TRADE CTR,03/27/2021,149,71
4866,WORLD TRADE CTR,03/28/2021,72,36
4867,WORLD TRADE CTR,03/29/2021,2525,3032
4868,WORLD TRADE CTR,03/30/2021,2693,3160
4869,WORLD TRADE CTR,03/31/2021,2514,2908
4870,WORLD TRADE CTR,04/01/2021,2585,3222
4871,WORLD TRADE CTR,04/02/2021,2424,3165
4872,WORLD TRADE CTR,03/20/2021,296,93
4873,WORLD TRADE CTR,03/21/2021,174,92
4874,WORLD TRADE CTR,03/22/2021,2416,2848
4875,WORLD TRADE CTR,03/23/2021,2491,2790
4876,WORLD TRADE CTR,03/24/2021,2349,2707
4877,WORLD TRADE CTR,03/25/2021,2539,2865
4878,WORLD TRADE CTR,03/26/2021,2429,2985
4879,WORLD TRADE CTR,03/13/2021,140,83
4880,WORLD TRADE CTR,03/14/2021,143,36
4881,WORLD TRADE CTR,03/15/2021,2408,2655
4882,WORLD TRADE CTR,03/16/2021,2489,2899
4883,WORLD TRADE CTR,03/17/2021,2472,2774
4884,WORLD TRADE CTR,03/18/2021,2325,2766
4885,WORLD TRADE CTR,03/19/2021,2468,2957
4886,WORLD TRADE CTR,03/06/2021,187,64
4887,WORLD TRADE CTR,03/07/2021,107,41
4888,WORLD TRADE CTR,03/08/2021,2381,2691
4889,WORLD TRADE CTR,03/09/2021,2565,2918
4890,WORLD TRADE CTR,03/10/2021,2493,2706
4891,WORLD TRADE CTR,03/11/2021,2669,2985
4892,WORLD TRADE CTR,03/12/2021,2568,2879
4893,WORLD TRADE CTR,02/27/2021,130,58
4894,WORLD TRADE CTR,02/28/2021,88,26
4895,WORLD TRADE CTR,03/01/2021,2282,2566
4896,WORLD TRADE CTR,03/02/2021,2404,2732
4897,WORLD TRADE CTR,03/03/2021,2446,2714
4898,WORLD TRADE CTR,03/04/2021,2477,2815
4899,WORLD TRADE CTR,03/05/2021,2414,2708
4900,HIGH ST,03/27/2021,3240,5229
4901,HIGH ST,03/28/2021,1158,2097
4902,HIGH ST,03/29/2021,1837,2882
4903,HIGH ST,03/30/2021,2161,3403
4904,HIGH ST,03/31/2021,1831,2865
4905,HIGH ST,04/01/2021,1765,2888
4906,HIGH ST,04/02/2021,1705,2928
4907,HIGH ST,03/20/2021,2667,4393
4908,HIGH ST,03/21/2021,2200,3707
4909,HIGH ST,03/22/2021,1833,2907
4910,HIGH ST,03/23/2021,1875,2981
4911,HIGH ST,03/24/2021,1761,2645
4912,HIGH ST,03/25/2021,1989,3044
4913,HIGH ST,03/26/2021,2025,3477
4914,HIGH ST,03/13/2021,2352,3234
4915,HIGH ST,03/14/2021,1743,2844
4916,HIGH ST,03/15/2021,1793,2598
4917,HIGH ST,03/16/2021,1783,2689
4918,HIGH ST,03/17/2021,1877,2792
4919,HIGH ST,03/18/2021,1727,2623
4920,HIGH ST,03/19/2021,1868,2872
4921,HIGH ST,03/06/2021,2121,3264
4922,HIGH ST,03/07/2021,1730,2869
4923,HIGH ST,03/08/2021,1997,2896
4924,HIGH ST,03/09/2021,2029,3177
4925,HIGH ST,03/10/2021,2003,1967
4926,HIGH ST,03/11/2021,2244,3035
4927,HIGH ST,03/12/2021,2350,3598
4928,HIGH ST,02/27/2021,1931,3085
4929,HIGH ST,02/28/2021,1299,2113
4930,HIGH ST,03/01/2021,1816,2582
4931,HIGH ST,03/02/2021,1904,2641
4932,HIGH ST,03/03/2021,2045,3093
4933,HIGH ST,03/04/2021,1947,2877
4934,HIGH ST,03/05/2021,1968,2975
4935,HOYT-SCHER,03/27/2021,2413,3522
4936,HOYT-SCHER,03/28/2021,1485,2208
4937,HOYT-SCHER,03/29/2021,2720,3621
4938,HOYT-SCHER,03/30/2021,2803,3865
4939,HOYT-SCHER,03/31/2021,3044,4016
4940,HOYT-SCHER,04/01/2021,3124,4117
4941,HOYT-SCHER,04/02/2021,1894,3199
4942,HOYT-SCHER,03/20/2021,2250,3279
4943,HOYT-SCHER,03/21/2021,1749,2627
4944,HOYT-SCHER,03/22/2021,2897,3842
4945,HOYT-SCHER,03/23/2021,2788,3782
4946,HOYT-SCHER,03/24/2021,3135,3854
4947,HOYT-SCHER,03/25/2021,2895,3826
4948,HOYT-SCHER,03/26/2021,2952,3931
4949,HOYT-SCHER,03/13/2021,2521,3486
4950,HOYT-SCHER,03/14/2021,1562,2391
4951,HOYT-SCHER,03/15/2021,2859,3738
4952,HOYT-SCHER,03/16/2021,3120,3843
4953,HOYT-SCHER,03/17/2021,2800,3825
4954,HOYT-SCHER,03/18/2021,2890,3807
4955,HOYT-SCHER,03/19/2021,2924,3981
4956,HOYT-SCHER,03/06/2021,2228,3506
4957,HOYT-SCHER,03/07/2021,1687,2472
4958,HOYT-SCHER,03/08/2021,3296,4042
4959,HOYT-SCHER,03/09/2021,3447,4133
4960,HOYT-SCHER,03/10/2021,3265,4236
4961,HOYT-SCHER,03/11/2021,3496,4373
4962,HOYT-SCHER,03/12/2021,3531,4443
4963,HOYT-SCHER,02/27/2021,2137,3096
4964,HOYT-SCHER,02/28/2021,1412,2229
4965,HOYT-SCHER,03/01/2021,3108,3987
4966,HOYT-SCHER,03/02/2021,3387,4008
4967,HOYT-SCHER,03/03/2021,3650,4309
4968,HOYT-SCHER,03/04/2021,3441,4036
4969,HOYT-SCHER,03/05/2021,3396,4329
4970,LAFAYETTE AV,03/27/2021,1058,965
4971,LAFAYETTE AV,03/28/2021,626,545
4972,LAFAYETTE AV,03/29/2021,1202,772
4973,LAFAYETTE AV,03/30/2021,1270,869
4974,LAFAYETTE AV,03/31/2021,1118,732
4975,LAFAYETTE AV,04/01/2021,1272,807
4976,LAFAYETTE AV,04/02/2021,1185,829
4977,LAFAYETTE AV,03/20/2021,1083,921
4978,LAFAYETTE AV,03/21/2021,872,756
4979,LAFAYETTE AV,03/22/2021,1177,774
4980,LAFAYETTE AV,03/23/2021,1320,768
4981,LAFAYETTE AV,03/24/2021,1210,697
4982,LAFAYETTE AV,03/25/2021,1362,854
4983,LAFAYETTE AV,03/26/2021,1418,850
4984,LAFAYETTE AV,03/13/2021,1054,819
4985,LAFAYETTE AV,03/14/2021,866,690
4986,LAFAYETTE AV,03/15/2021,1149,725
4987,LAFAYETTE AV,03/16/2021,1186,787
4988,LAFAYETTE AV,03/17/2021,1292,794
4989,LAFAYETTE AV,03/18/2021,1205,775
4990,LAFAYETTE AV,03/19/2021,1301,785
4991,LAFAYETTE AV,03/06/2021,874,771
4992,LAFAYETTE AV,03/07/2021,744,611
4993,LAFAYETTE AV,03/08/2021,1112,615
4994,LAFAYETTE AV,03/09/2021,1193,702
4995,LAFAYETTE AV,03/10/2021,1209,700
4996,LAFAYETTE AV,03/11/2021,1242,832
4997,LAFAYETTE AV,03/12/2021,1326,860
4998,LAFAYETTE AV,02/27/2021,921,682
4999,LAFAYETTE AV,02/28/2021,655,472
5000,LAFAYETTE AV,03/01/2021,1115,571
5001,LAFAYETTE AV,03/02/2021,1158,623
5002,LAFAYETTE AV,03/03/2021,1224,713
5003,LAFAYETTE AV,03/04/2021,1197,662
5004,LAFAYETTE AV,03/05/2021,1202,703
5005,CLINTON-WASH AV,03/27/2021,2001,2029
5006,CLINTON-WASH AV,03/28/2021,1028,1289
5007,CLINTON-WASH AV,03/29/2021,2490,2555
5008,CLINTON-WASH AV,03/30/2021,2747,2809
5009,CLINTON-WASH AV,03/31/2021,2590,2622
5010,CLINTON-WASH AV,04/01/2021,2639,2713
5011,CLINTON-WASH AV,04/02/2021,2557,2721
5012,CLINTON-WASH AV,03/20/2021,1818,2067
5013,CLINTON-WASH AV,03/21/2021,1349,1638
5014,CLINTON-WASH AV,03/22/2021,2805,2781
5015,CLINTON-WASH AV,03/23/2021,2890,2979
5016,CLINTON-WASH AV,03/24/2021,2928,2981
5017,CLINTON-WASH AV,03/25/2021,2978,2929
5018,CLINTON-WASH AV,03/26/2021,2878,2978
5019,CLINTON-WASH AV,03/13/2021,1821,2051
5020,CLINTON-WASH AV,03/14/2021,1254,1521
5021,CLINTON-WASH AV,03/15/2021,2648,2703
5022,CLINTON-WASH AV,03/16/2021,2856,2844
5023,CLINTON-WASH AV,03/17/2021,2843,2947
5024,CLINTON-WASH AV,03/18/2021,2874,2828
5025,CLINTON-WASH AV,03/19/2021,2968,3106
5026,CLINTON-WASH AV,03/06/2021,1673,2081
5027,CLINTON-WASH AV,03/07/2021,1169,1589
5028,CLINTON-WASH AV,03/08/2021,2705,2814
5029,CLINTON-WASH AV,03/09/2021,2938,2992
5030,CLINTON-WASH AV,03/10/2021,2917,3068
5031,CLINTON-WASH AV,03/11/2021,2999,3157
5032,CLINTON-WASH AV,03/12/2021,2990,3345
5033,CLINTON-WASH AV,02/27/2021,1620,1884
5034,CLINTON-WASH AV,02/28/2021,1156,1432
5035,CLINTON-WASH AV,03/01/2021,2678,2796
5036,CLINTON-WASH AV,03/02/2021,2901,3026
5037,CLINTON-WASH AV,03/03/2021,3020,3087
5038,CLINTON-WASH AV,03/04/2021,2907,3059
5039,CLINTON-WASH AV,03/05/2021,2865,3149
5040,FRANKLIN AV,03/27/2021,4448,4400
5041,FRANKLIN AV,03/28/2021,2741,3181
5042,FRANKLIN AV,03/29/2021,4884,4695
5043,FRANKLIN AV,03/30/2021,5280,5183
5044,FRANKLIN AV,03/31/2021,5191,4930
5045,FRANKLIN AV,04/01/2021,5367,5062
5046,FRANKLIN AV,04/02/2021,5206,4954
5047,FRANKLIN AV,03/20/2021,4280,4695
5048,FRANKLIN AV,03/21/2021,3277,3679
5049,FRANKLIN AV,03/22/2021,5459,5308
5050,FRANKLIN AV,03/23/2021,5772,5486
5051,FRANKLIN AV,03/24/2021,5738,5266
5052,FRANKLIN AV,03/25/2021,5742,5426
5053,FRANKLIN AV,03/26/2021,5743,5605
5054,FRANKLIN AV,03/13/2021,4181,4016
5055,FRANKLIN AV,03/14/2021,3031,3254
5056,FRANKLIN AV,03/15/2021,5215,5058
5057,FRANKLIN AV,03/16/2021,5460,5108
5058,FRANKLIN AV,03/17/2021,5683,5427
5059,FRANKLIN AV,03/18/2021,5285,5142
5060,FRANKLIN AV,03/19/2021,5741,5368
5061,FRANKLIN AV,03/06/2021,3873,3905
5062,FRANKLIN AV,03/07/2021,2959,3266
5063,FRANKLIN AV,03/08/2021,5336,5175
5064,FRANKLIN AV,03/09/2021,5607,5551
5065,FRANKLIN AV,03/10/2021,5769,5542
5066,FRANKLIN AV,03/11/2021,5954,5751
5067,FRANKLIN AV,03/12/2021,5891,5693
5068,FRANKLIN AV,02/27/2021,3598,3526
5069,FRANKLIN AV,02/28/2021,2831,3005
5070,FRANKLIN AV,03/01/2021,5416,5252
5071,FRANKLIN AV,03/02/2021,5491,5197
5072,FRANKLIN AV,03/03/2021,5931,5594
5073,FRANKLIN AV,03/04/2021,5769,5385
5074,FRANKLIN AV,03/05/2021,5802,5604
5075,NOSTRAND AV,03/27/2021,5268,6338
5076,NOSTRAND AV,03/28/2021,3123,4354
5077,NOSTRAND AV,03/29/2021,6010,7438
5078,NOSTRAND AV,03/30/2021,6491,7800
5079,NOSTRAND AV,03/31/2021,6227,7679
5080,NOSTRAND AV,04/01/2021,6344,7776
5081,NOSTRAND AV,04/02/2021,6451,7647
5082,NOSTRAND AV,03/20/2021,4981,6022
5083,NOSTRAND AV,03/21/2021,3641,5099
5084,NOSTRAND AV,03/22/2021,6309,8058
5085,NOSTRAND AV,03/23/2021,6829,8307
5086,NOSTRAND AV,03/24/2021,6597,8133
5087,NOSTRAND AV,03/25/2021,6983,8340
5088,NOSTRAND AV,03/26/2021,7147,8427
5089,NOSTRAND AV,03/13/2021,5312,6727
5090,NOSTRAND AV,03/14/2021,3463,4827
5091,NOSTRAND AV,03/15/2021,6223,7669
5092,NOSTRAND AV,03/16/2021,6391,8149
5093,NOSTRAND AV,03/17/2021,6643,8429
5094,NOSTRAND AV,03/18/2021,6269,7837
5095,NOSTRAND AV,03/19/2021,7006,8368
5096,NOSTRAND AV,03/06/2021,5680,7209
5097,NOSTRAND AV,03/07/2021,4338,5964
5098,NOSTRAND AV,03/08/2021,7149,8737
5099,NOSTRAND AV,03/09/2021,7547,9337
5100,NOSTRAND AV,03/10/2021,7507,9274
5101,NOSTRAND AV,03/11/2021,7631,9466
5102,NOSTRAND AV,03/12/2021,7823,9389
5103,NOSTRAND AV,02/27/2021,5022,6582
5104,NOSTRAND AV,02/28/2021,3720,5355
5105,NOSTRAND AV,03/01/2021,6850,8455
5106,NOSTRAND AV,03/02/2021,7006,8527
5107,NOSTRAND AV,03/03/2021,7427,9025
5108,NOSTRAND AV,03/04/2021,7294,8776
